seed,shot,method,tgt_acc,tgt_f1_macro,tgt_bce,src_thr_pre,src_f1_pre,src_acc_after,src_f1_after,src_bce_after,forget_f1,trainable_params,t_pretrain,t_fisher,t_adapt,t_total_once
42,10,Scratch-Plain,0.9205020920502092,0.9204573764110549,0.3361563980579376,0.095,0.9976684911719937,,,,,580769,0.0,0.0,3.1147549152374268,3.1147549152374268
42,10,Transfer-Plain,0.904463040446304,0.9042413341814539,0.2970239222049713,0.095,0.9976684911719937,0.9956213779781069,0.9955939186096749,0.2896621525287628,0.0020745725623187994,580769,0.0,0.0,2.5720858573913574,2.5720858573913574
42,10,Transfer-Plain+EWC,0.7405857740585774,0.7359502954081067,0.7879555821418762,0.095,0.9976684911719937,0.9967804249839022,0.9967608263778076,0.054713185876607895,0.000907664794186136,580769,0.0,0.0,3.3581619262695312,3.3581619262695312
42,10,Adapter-Only,0.8465829846582985,0.8460547504025765,0.41493260860443115,0.095,0.9976684911719937,0.9976819059884096,0.9976684911719937,0.030504729598760605,0.0,25186,0.0,0.0,6.839794397354126,6.839794397354126
42,10,DAEWC,0.8298465829846583,0.8296225455919504,0.6391530632972717,0.095,0.9976684911719937,0.9976819059884096,0.9976684911719937,0.030504729598760605,0.0,25186,58.57149386405945,2.172388792037964,9.395866870880127,70.13974952697754
42,20,Scratch-Plain,0.9714086471408647,0.9714036269543457,0.22064153850078583,0.095,0.9976684911719937,,,,,580769,0.0,0.0,10.41967248916626,10.41967248916626
42,20,Transfer-Plain,0.9790794979079498,0.9790677306344882,0.18395468592643738,0.095,0.9976684911719937,0.99703799098519,0.9970206737499545,0.22178548574447632,0.0006478174220392319,580769,0.0,0.0,2.5653023719787598,2.5653023719787598
42,20,Transfer-Plain+EWC,0.9358437935843794,0.9357777085442791,0.36951500177383423,0.095,0.9976684911719937,0.9952350289761751,0.9952050485337276,0.08377496898174286,0.0024634426382661445,580769,0.0,0.0,2.873297929763794,2.873297929763794
42,20,Adapter-Only,0.8744769874476988,0.8738879942464939,0.3409595489501953,0.095,0.9976684911719937,0.9976819059884096,0.9976684911719937,0.030504729598760605,0.0,25186,0.0,0.0,7.509274244308472,7.509274244308472
42,20,DAEWC,0.8612273361227336,0.8597938124069255,0.5817475914955139,0.095,0.9976684911719937,0.9976819059884096,0.9976684911719937,0.030504729598760605,0.0,25186,58.57149386405945,2.172388792037964,9.406781435012817,70.15066409111023
42,80,Scratch-Plain,0.9902370990237099,0.990227898871701,0.09600060433149338,0.095,0.9976684911719937,,,,,580769,0.0,0.0,2.658667802810669,2.658667802810669
42,80,Transfer-Plain,0.9511854951185496,0.9511778026801139,0.1631632298231125,0.095,0.9976684911719937,0.9868641339343207,0.9867629180001853,0.2709720730781555,0.010905573171808403,580769,0.0,0.0,10.409806489944458,10.409806489944458
42,80,Transfer-Plain+EWC,0.9860529986052998,0.9860386322922345,0.17675626277923584,0.095,0.9976684911719937,0.9969092079845461,0.9968905808827386,0.06386970728635788,0.0007779102892551126,580769,0.0,0.0,2.9061267375946045,2.9061267375946045
42,80,Adapter-Only,0.907252440725244,0.9067714629423873,0.3244159519672394,0.095,0.9976684911719937,0.9976819059884096,0.9976684911719937,0.030504729598760605,0.0,25186,0.0,0.0,8.224955558776855,8.224955558776855
42,80,DAEWC,0.8884239888423989,0.8880579538180512,0.48620596528053284,0.095,0.9976684911719937,0.9976819059884096,0.9976684911719937,0.030504729598760605,0.0,25186,58.57149386405945,2.172388792037964,16.55366325378418,77.29754590988159
42,160,Scratch-Plain,0.99302649930265,0.9930205121016727,0.06452827155590057,0.095,0.9976684911719937,,,,,580769,0.0,0.0,2.6242291927337646,2.6242291927337646
42,160,Transfer-Plain,0.9944211994421199,0.9944159422124006,0.06744938343763351,0.095,0.9976684911719937,0.995492594977463,0.9954674811808535,0.11451210081577301,0.002201009991140257,580769,0.0,0.0,2.4925153255462646,2.4925153255462646
42,160,Transfer-Plain+EWC,0.9818688981868898,0.9818629358655044,0.1574087291955948,0.095,0.9976684911719937,0.9969092079845461,0.9968905808827386,0.06678188592195511,0.0007779102892551126,580769,0.0,0.0,3.1429805755615234,3.1429805755615234
42,160,Adapter-Only,0.898186889818689,0.8976893561042165,0.35437172651290894,0.095,0.9976684911719937,0.9976819059884096,0.9976684911719937,0.030504729598760605,0.0,25186,0.0,0.0,8.83124041557312,8.83124041557312
42,160,DAEWC,0.8842398884239888,0.8829244973077612,0.588977575302124,0.095,0.9976684911719937,0.9976819059884096,0.9976684911719937,0.030504729598760605,0.0,25186,58.57149386405945,2.172388792037964,10.971939086914062,71.71582174301147
43,10,Scratch-Plain,0.8361227336122734,0.8361220163717504,0.4139116704463959,0.15499999999999997,0.9980569611412746,,,,,580769,0.0,0.0,2.917184591293335,2.917184591293335
43,10,Transfer-Plain,0.8863319386331938,0.8863318833567162,0.6003239750862122,0.15499999999999997,0.9980569611412746,0.9587894397939472,0.9583661013741197,0.2060106098651886,0.03969085976715492,580769,0.0,0.0,2.6404621601104736,2.6404621601104736
43,10,Transfer-Plain+EWC,0.8047419804741981,0.804667508605877,0.4674704372882843,0.15499999999999997,0.9980569611412746,0.99703799098519,0.9970203188411499,0.04138510674238205,0.0010366423001246794,580769,0.0,0.0,2.95548415184021,2.95548415184021
43,10,Adapter-Only,0.791492329149233,0.7886947663802879,0.6925324201583862,0.15499999999999997,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.033114686608314514,0.0,25186,0.0,0.0,6.156589508056641,6.156589508056641
43,10,DAEWC,0.7712691771269177,0.7711552196920011,0.5024434924125671,0.15499999999999997,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.033114686608314514,0.0,25186,38.035311460494995,2.0031142234802246,12.34752106666565,52.38594675064087
43,20,Scratch-Plain,0.9449093444909344,0.9448395743406589,0.28034549951553345,0.15499999999999997,0.9980569611412746,,,,,580769,0.0,0.0,10.262961864471436,10.262961864471436
43,20,Transfer-Plain,0.9121338912133892,0.9120433834410779,0.3681381940841675,0.15499999999999997,0.9980569611412746,0.9969092079845461,0.9968909531340714,0.08397827297449112,0.0011660080072032342,580769,0.0,0.0,6.878679275512695,6.878679275512695
43,20,Transfer-Plain+EWC,0.8675034867503487,0.8674003141978901,0.5792384743690491,0.15499999999999997,0.9980569611412746,0.9965228589826143,0.9965015512200819,0.0680825412273407,0.0015554099211927408,580769,0.0,0.0,2.9818594455718994,2.9818594455718994
43,20,Adapter-Only,0.8138075313807531,0.8117198698830373,0.4869919717311859,0.15499999999999997,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.033114686608314514,0.0,25186,0.0,0.0,3.707949638366699,3.707949638366699
43,20,DAEWC,0.799163179916318,0.7991440354836199,0.5506534576416016,0.15499999999999997,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.033114686608314514,0.0,25186,38.035311460494995,2.0031142234802246,11.298799753189087,51.33722543716431
43,80,Scratch-Plain,0.9797768479776848,0.979771644209362,0.12200607359409332,0.15499999999999997,0.9980569611412746,,,,,580769,0.0,0.0,2.619990348815918,2.619990348815918
43,80,Transfer-Plain,0.9783821478382148,0.9783775107433916,0.11563708633184433,0.15499999999999997,0.9980569611412746,0.9966516419832582,0.9966313272780765,0.1970158964395523,0.0014256338631981613,580769,0.0,0.0,2.664902448654175,2.664902448654175
43,80,Transfer-Plain+EWC,0.9755927475592747,0.9755813359475916,0.16146063804626465,0.15499999999999997,0.9980569611412746,0.9969092079845461,0.9968905808827386,0.06220395863056183,0.0011663802585359928,580769,0.0,0.0,3.035480260848999,3.035480260848999
43,80,Adapter-Only,0.8375174337517434,0.8366415998192958,0.41924959421157837,0.15499999999999997,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.033114686608314514,0.0,25186,0.0,0.0,9.14400053024292,9.14400053024292
43,80,DAEWC,0.810320781032078,0.8047604555429193,0.5834347009658813,0.15499999999999997,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.033114686608314514,0.0,25186,38.035311460494995,2.0031142234802246,10.946137189865112,50.98456287384033
43,160,Scratch-Plain,0.9888423988842399,0.9888309058337876,0.052644647657871246,0.15499999999999997,0.9980569611412746,,,,,580769,0.0,0.0,2.6012611389160156,2.6012611389160156
43,160,Transfer-Plain,0.9888423988842399,0.9888309058337876,0.0705351009964943,0.15499999999999997,0.9980569611412746,0.9971667739858339,0.9971500403728988,0.09359665960073471,0.0009069207683758407,580769,0.0,0.0,2.9220199584960938,2.9220199584960938
43,160,Transfer-Plain+EWC,0.9825662482566249,0.9825458688238058,0.08263271301984787,0.15499999999999997,0.9980569611412746,0.9965228589826143,0.9965015512200819,0.0666283518075943,0.0015554099211927408,580769,0.0,0.0,4.21956467628479,4.21956467628479
43,160,Adapter-Only,0.8333333333333334,0.8321381779533383,0.4390771985054016,0.15499999999999997,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.033114686608314514,0.0,25186,0.0,0.0,11.76038932800293,11.76038932800293
43,160,DAEWC,0.7859135285913529,0.7808962173767846,0.6017719507217407,0.15499999999999997,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.033114686608314514,0.0,25186,38.035311460494995,2.0031142234802246,10.22466492652893,50.26309061050415
44,10,Scratch-Plain,0.8242677824267782,0.8242664150869992,0.4406638741493225,0.18,0.9980569611412746,,,,,580769,0.0,0.0,7.36965274810791,7.36965274810791
44,10,Transfer-Plain,0.7594142259414226,0.7590851341605525,0.5512811541557312,0.18,0.9980569611412746,0.9508048937540244,0.9500234059679895,0.32678133249282837,0.048033555173285114,580769,0.0,0.0,4.827733755111694,4.827733755111694
44,10,Transfer-Plain+EWC,0.9497907949790795,0.9497027410953859,0.46478739380836487,0.18,0.9980569611412746,0.9972955569864778,0.9972793127914343,0.0466364249587059,0.0007776483498402875,580769,0.0,0.0,2.9594480991363525,2.9594480991363525
44,10,Adapter-Only,0.9107391910739191,0.9105720210161987,0.2738298773765564,0.18,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.02961285598576069,0.0,25186,0.0,0.0,4.3614606857299805,4.3614606857299805
44,10,DAEWC,0.898186889818689,0.8977660931338176,0.47557955980300903,0.18,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.02961285598576069,0.0,25186,44.17104887962341,2.0086216926574707,13.321796894073486,59.50146746635437
44,20,Scratch-Plain,0.9490934449093444,0.9490825252989545,0.29175716638565063,0.18,0.9980569611412746,,,,,580769,0.0,0.0,2.63552188873291,2.63552188873291
44,20,Transfer-Plain,0.9762900976290098,0.9762810546164279,0.17879703640937805,0.18,0.9980569611412746,0.9099806825499034,0.9074257060562969,0.5540472865104675,0.09063125508497771,580769,0.0,0.0,2.6055312156677246,2.6055312156677246
44,20,Transfer-Plain+EWC,0.9818688981868898,0.981854779837606,0.14052382111549377,0.18,0.9980569611412746,0.9974243399871217,0.9974089211595273,0.039425455033779144,0.0006480399817473392,580769,0.0,0.0,3.278710126876831,3.278710126876831
44,20,Adapter-Only,0.9128312412831241,0.9127850542046362,0.29749059677124023,0.18,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.02961285598576069,0.0,25186,0.0,0.0,6.268292665481567,6.268292665481567
44,20,DAEWC,0.9086471408647141,0.9083096485871884,0.5270410180091858,0.18,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.02961285598576069,0.0,25186,44.17104887962341,2.0086216926574707,30.63080143928528,76.81047201156616
44,80,Scratch-Plain,0.9874476987447699,0.9874397827800647,0.08211950212717056,0.18,0.9980569611412746,,,,,580769,0.0,0.0,5.5407867431640625,5.5407867431640625
44,80,Transfer-Plain,0.9644351464435147,0.9644088211462234,0.14910225570201874,0.18,0.9980569611412746,0.995492594977463,0.9954662426629743,0.16738349199295044,0.00259071847830028,580769,0.0,0.0,3.791597604751587,3.791597604751587
44,80,Transfer-Plain+EWC,0.9804741980474198,0.9804667508605878,0.1331273317337036,0.18,0.9980569611412746,0.9974243399871217,0.9974090245626474,0.03168066591024399,0.0006479365786272728,580769,0.0,0.0,2.9818878173828125,2.9818878173828125
44,80,Adapter-Only,0.9142259414225942,0.9139648263633992,0.33433496952056885,0.18,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.02961285598576069,0.0,25186,0.0,0.0,3.8095974922180176,3.8095974922180176
44,80,DAEWC,0.9163179916317992,0.9160822791600425,0.46521252393722534,0.18,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.02961285598576069,0.0,25186,44.17104887962341,2.0086216926574707,11.879849910736084,58.05952048301697
44,160,Scratch-Plain,0.99302649930265,0.9930205121016727,0.06437208503484726,0.18,0.9980569611412746,,,,,580769,0.0,0.0,4.704535961151123,4.704535961151123
44,160,Transfer-Plain,0.99302649930265,0.9930205121016727,0.0688943937420845,0.18,0.9980569611412746,0.9966516419832582,0.9966314626229669,0.18557719886302948,0.001425498518307755,580769,0.0,0.0,2.6165120601654053,2.6165120601654053
44,160,Transfer-Plain+EWC,0.9895397489539749,0.9895320062194775,0.07793674618005753,0.18,0.9980569611412746,0.9972955569864778,0.9972793127914343,0.07262445986270905,0.0007776483498402875,580769,0.0,0.0,3.3290507793426514,3.3290507793426514
44,160,Adapter-Only,0.9198047419804742,0.9195219827331684,0.28539198637008667,0.18,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.02961285598576069,0.0,25186,0.0,0.0,5.962355136871338,5.962355136871338
44,160,DAEWC,0.9093444909344491,0.9090614627826158,0.5312834978103638,0.18,0.9980569611412746,0.9980682549903412,0.9980569611412746,0.02961285598576069,0.0,25186,44.17104887962341,2.0086216926574707,14.14094853401184,60.320619106292725
45,10,Scratch-Plain,0.8751743375174338,0.8751742768150441,0.4602212607860565,0.24,0.9979274661184749,,,,,580769,0.0,0.0,2.4724748134613037,2.4724748134613037
45,10,Transfer-Plain,0.8779637377963738,0.8778539085045707,0.3671354353427887,0.24,0.9979274661184749,0.9734707018673535,0.9732093102215127,0.1545967012643814,0.024718155896962246,580769,0.0,0.0,3.1696908473968506,3.1696908473968506
45,10,Transfer-Plain+EWC,0.9658298465829847,0.9657505501816879,0.38154837489128113,0.24,0.9979274661184749,0.99703799098519,0.997020080199462,0.039643023163080215,0.0009073859190129596,580769,0.0,0.0,3.1402556896209717,3.1402556896209717
45,10,Adapter-Only,0.8117154811715481,0.8100569073783359,0.4663570821285248,0.24,0.9979274661184749,0.9979394719896973,0.9979274661184749,0.030531900003552437,0.0,25186,0.0,0.0,3.843412399291992,3.843412399291992
45,10,DAEWC,0.8368200836820083,0.8344382101193425,0.5871947407722473,0.24,0.9979274661184749,0.9979394719896973,0.9979274661184749,0.030531900003552437,0.0,25186,42.951292991638184,2.0096027851104736,10.494410276412964,55.45530605316162
45,20,Scratch-Plain,0.9225941422594143,0.9225579511480761,0.33163484930992126,0.24,0.9979274661184749,,,,,580769,0.0,0.0,2.879429578781128,2.879429578781128
45,20,Transfer-Plain,0.8619246861924686,0.8617428853574023,0.3411964774131775,0.24,0.9979274661184749,0.943979394719897,0.9429839691739125,0.3403933644294739,0.054943496944562464,580769,0.0,0.0,4.445409297943115,4.445409297943115
45,20,Transfer-Plain+EWC,0.9783821478382148,0.9783744813626207,0.17172203958034515,0.24,0.9979274661184749,0.9972955569864778,0.9972794215506151,0.03185460716485977,0.000648044567859829,580769,0.0,0.0,2.992708444595337,2.992708444595337
45,20,Adapter-Only,0.8688981868898187,0.8686833655464805,0.4420342743396759,0.24,0.9979274661184749,0.9979394719896973,0.9979274661184749,0.030531900003552437,0.0,25186,0.0,0.0,3.846406936645508,3.846406936645508
45,20,DAEWC,0.8654114365411436,0.864914215094102,0.570855438709259,0.24,0.9979274661184749,0.9979394719896973,0.9979274661184749,0.030531900003552437,0.0,25186,42.951292991638184,2.0096027851104736,11.598176002502441,56.5590717792511
45,80,Scratch-Plain,0.9860529986052998,0.9860451537563255,0.08744538575410843,0.24,0.9979274661184749,,,,,580769,0.0,0.0,5.96007513999939,5.96007513999939
45,80,Transfer-Plain,0.9323570432357043,0.9323017022156789,0.18412736058235168,0.24,0.9979274661184749,0.9419188667095943,0.9408621035631173,0.30432388186454773,0.05706536255535766,580769,0.0,0.0,6.9085609912872314,6.9085609912872314
45,80,Transfer-Plain+EWC,0.9769874476987448,0.9769667370322905,0.19782914221286774,0.24,0.9979274661184749,0.9975531229877657,0.9975386223248649,0.03888901695609093,0.0003888437936100386,580769,0.0,0.0,3.01657772064209,3.01657772064209
45,80,Adapter-Only,0.8640167364016736,0.864015083174839,0.4102228581905365,0.24,0.9979274661184749,0.9979394719896973,0.9979274661184749,0.030531900003552437,0.0,25186,0.0,0.0,7.270293712615967,7.270293712615967
45,80,DAEWC,0.8737796373779637,0.8731503722836247,0.532441258430481,0.24,0.9979274661184749,0.9979394719896973,0.9979274661184749,0.030531900003552437,0.0,25186,42.951292991638184,2.0096027851104736,12.766965866088867,57.727861642837524
45,160,Scratch-Plain,0.9909344490934449,0.9909262903460538,0.07169058918952942,0.24,0.9979274661184749,,,,,580769,0.0,0.0,2.7102320194244385,2.7102320194244385
45,160,Transfer-Plain,0.9895397489539749,0.9895320062194775,0.06711012125015259,0.24,0.9979274661184749,0.9962652929813265,0.996243309555113,0.11736221611499786,0.0016841565633619604,580769,0.0,0.0,2.627368927001953,2.627368927001953
45,160,Transfer-Plain+EWC,0.9832635983263598,0.9832572150233609,0.07082989811897278,0.24,0.9979274661184749,0.9972955569864778,0.9972794215506151,0.032484207302331924,0.000648044567859829,580769,0.0,0.0,4.196483612060547,4.196483612060547
45,160,Adapter-Only,0.897489539748954,0.8971108270405854,0.401044636964798,0.24,0.9979274661184749,0.9979394719896973,0.9979274661184749,0.030531900003552437,0.0,25186,0.0,0.0,7.542685270309448,7.542685270309448
45,160,DAEWC,0.8772663877266388,0.8767591259695335,0.5821033716201782,0.24,0.9979274661184749,0.9979394719896973,0.9979274661184749,0.030531900003552437,0.0,25186,42.951292991638184,2.0096027851104736,11.18886661529541,56.14976239204407
46,10,Scratch-Plain,0.9093444909344491,0.9093416693738049,0.37340232729911804,0.16499999999999998,0.9979273842454778,,,,,580769,0.0,0.0,2.6148478984832764,2.6148478984832764
46,10,Transfer-Plain,0.9581589958158996,0.9581195665930045,0.270053893327713,0.16499999999999998,0.9979273842454778,0.9461687057308436,0.9461374674545027,0.11447197943925858,0.05178991679097511,580769,0.0,0.0,5.270682096481323,5.270682096481323
46,10,Transfer-Plain+EWC,0.7649930264993027,0.764240814325335,0.503512442111969,0.16499999999999998,0.9979273842454778,0.9972955569864778,0.9972792036603784,0.04693502560257912,0.0006481805850994116,580769,0.0,0.0,3.1487107276916504,3.1487107276916504
46,10,Adapter-Only,0.8758716875871687,0.875608187134503,0.34407204389572144,0.16499999999999998,0.9979273842454778,0.9979394719896973,0.9979273842454778,0.03301316872239113,0.0,25186,0.0,0.0,6.7779014110565186,6.7779014110565186
46,10,DAEWC,0.8305439330543933,0.8299464504709557,0.455508828163147,0.16499999999999998,0.9979273842454778,0.9979394719896973,0.9979273842454778,0.03301316872239113,0.0,25186,38.131404638290405,1.9713799953460693,12.895061254501343,52.99784588813782
46,20,Scratch-Plain,0.9741980474198048,0.9741826676742261,0.22933200001716614,0.16499999999999998,0.9979273842454778,,,,,580769,0.0,0.0,5.28704833984375,5.28704833984375
46,20,Transfer-Plain,0.9783821478382148,0.9783568773415192,0.2089105099439621,0.16499999999999998,0.9979273842454778,0.9948486799742434,0.9948208701391715,0.05760436877608299,0.0031065141063062462,580769,0.0,0.0,2.6540162563323975,2.6540162563323975
46,20,Transfer-Plain+EWC,0.9553695955369595,0.9552302586006725,0.24632184207439423,0.16499999999999998,0.9979273842454778,0.9978106889890535,0.9977977147117212,0.03818913549184799,0.0001296695337565934,580769,0.0,0.0,2.8908233642578125,2.8908233642578125
46,20,Adapter-Only,0.8758716875871687,0.8753808117735283,0.3585633337497711,0.16499999999999998,0.9979273842454778,0.9979394719896973,0.9979273842454778,0.03301316872239113,0.0,25186,0.0,0.0,6.6542067527771,6.6542067527771
46,20,DAEWC,0.8451882845188284,0.8435214986640137,0.5143980979919434,0.16499999999999998,0.9979273842454778,0.9979394719896973,0.9979273842454778,0.03301316872239113,0.0,25186,38.131404638290405,1.9713799953460693,12.254301071166992,52.35708570480347
46,80,Scratch-Plain,0.9881450488145049,0.9881362737154078,0.08443911373615265,0.16499999999999998,0.9979273842454778,,,,,580769,0.0,0.0,3.168804168701172,3.168804168701172
46,80,Transfer-Plain,0.99302649930265,0.9930180109997975,0.0762283056974411,0.16499999999999998,0.9979273842454778,0.9903412749517064,0.9902953785972151,0.07215967774391174,0.0076320056482627185,580769,0.0,0.0,3.587343692779541,3.587343692779541
46,80,Transfer-Plain+EWC,0.9790794979079498,0.9790745727360458,0.14169536530971527,0.16499999999999998,0.9979273842454778,0.9971667739858339,0.9971496991425104,0.04481028765439987,0.0007776851029673848,580769,0.0,0.0,3.094572067260742,3.094572067260742
46,80,Adapter-Only,0.9037656903765691,0.9033324540578563,0.3004523813724518,0.16499999999999998,0.9979273842454778,0.9979394719896973,0.9979273842454778,0.03301316872239113,0.0,25186,0.0,0.0,9.26222038269043,9.26222038269043
46,80,DAEWC,0.8612273361227336,0.8599864287428041,0.475093275308609,0.16499999999999998,0.9979273842454778,0.9979394719896973,0.9979273842454778,0.03301316872239113,0.0,25186,38.131404638290405,1.9713799953460693,13.918295860290527,54.021080493927
46,160,Scratch-Plain,0.9888423988842399,0.9888318844248012,0.07424227893352509,0.16499999999999998,0.9979273842454778,,,,,580769,0.0,0.0,2.5966250896453857,2.5966250896453857
46,160,Transfer-Plain,0.9895397489539749,0.9895275212942835,0.0892043262720108,0.16499999999999998,0.9979273842454778,0.9971667739858339,0.9971500403728988,0.128592386841774,0.000777343872578995,580769,0.0,0.0,2.63743257522583,2.63743257522583
46,160,Transfer-Plain+EWC,0.9860529986052998,0.98604213833662,0.08026016503572464,0.16499999999999998,0.9979273842454778,0.9975531229877657,0.9975385242600803,0.03896282613277435,0.000388859985397505,580769,0.0,0.0,3.3983571529388428,3.3983571529388428
46,160,Adapter-Only,0.900976290097629,0.9003901663979462,0.35906246304512024,0.16499999999999998,0.9979273842454778,0.9979394719896973,0.9979273842454778,0.03301316872239113,0.0,25186,0.0,0.0,12.102397441864014,12.102397441864014
46,160,DAEWC,0.8535564853556485,0.8524170783345095,0.5119375586509705,0.16499999999999998,0.9979273842454778,0.9979394719896973,0.9979273842454778,0.03301316872239113,0.0,25186,38.131404638290405,1.9713799953460693,12.257538557052612,52.36032319068909
